pilot,esco_occ_code,isco_code,occupation_title,skill_uri,skill_label,relation_type,skill_type
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,lean project management,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,Oracle Relational Database,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,product data management,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (computer programming),optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01,data science,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/f597f772-24d3-4cec-813c-cf5a7027c794,N1QL,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,data models,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,Scala,optional,knowledge
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/022dc430-872a-473a-9cf4-fed4895e58ad,define database physical structure,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,perform data analysis,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/5da73370-f6b9-417d-a94c-09bf01f84aa2,use access control software,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a,store digital data and systems,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,design database in the cloud,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/9d2f77af-4307-4ac5-bc50-a9980cec7e83,develop reporting software,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/ab67fbfb-0ca7-4345-8bf6-af8f59480212,design database backup specifications,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,apply technical communication skills,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/cace7a77-38b7-4cdf-8171-e17692bef5f6,respond to customers' inquiries,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,perform resource planning,optional,skill/competence
O,2521.5,2521,data warehouse designer,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/2bc626f8-32ce-4131-9f65-c52929d55a95,electric heating systems,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b,types of heat pumps,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/68e66ed6-a171-4350-8ec1-2cfc4cae50e4,hydraulics,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9,mechanical engineering,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc,domestic cooling systems,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/aba2e61d-ef78-45bd-a9bc-392a718d4877,"heating, ventilation, air conditioning and refrigeration parts",essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390,district heating and cooling,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,mechanics,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,integrated design,essential,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,determine appropriate heating and cooling system,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,advise on fitted ventilation systems,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,perform a feasibility study on district heating and cooling,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/2307b2e5-433d-4168-b486-fddb2b5ce129,assess heating and cooling systems,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/23872ce8-ea42-44ac-9b00-ccc0dc407209,perform a feasibility study on electric heating,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107,perform a feasibility study on heat pumps,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073,design heat pump installations,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/60032986-43ac-4c26-a830-c825f3fa205a,design district heating and cooling energy systems,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/73cc1ce2-4ada-4ae1-9f8e-d7efadcd52f6,design an electric heating system,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/97b473ae-8535-498d-9999-cc77549c5e50,identify fitted source for heat pumps,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79,operate solar thermal energy systems for hot water and heating,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07,assess energy consumption of ventilation systems,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,execute feasibility study,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/d80ebb29-7b20-4343-b7c9-0e3ef9f2e1f2,design heating and cooling emission systems,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,assess financial viability,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,essential,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/0b95eb5d-f3eb-4387-a0bb-094a394196c7,refrigerants,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889,geothermal energy systems,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561,electrical engineering,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,design principles,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd,combined heat and power generation,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/539edd73-5c9b-4498-96f2-68a9cd2e6073,ventilation systems,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/857e8624-4db0-4725-a758-5914bd8cc350,thermodynamics,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/87b1c959-236d-4761-b3be-b1c729497f75,fluid mechanics,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/95013213-ee67-493b-86d0-e383e0f72482,domestic heating systems,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/b112ead8-6245-49bb-879f-07b1388a1c9b,components of air conditioning systems,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/c49eb4a4-7b5f-44e6-b346-7153879ac86b,industrial heating systems,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35,biogas energy,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,energy conservation,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,distribution of heating cooling and hot water,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,product data management,optional,knowledge
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,design a solar absorption cooling system,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,perform a feasibility study on solar absorption cooling,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb,lead a team,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/21934d08-3535-4dc2-ae67-fde9fd21dc60,determine internal air quality parameters,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/30685aeb-512f-4517-adc8-63bdc1eefb8e,design a solar heating system,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,record test data,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a,integrate biogas energy in buildings,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4,perform test run,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/592188c6-7212-47bb-ba58-f9361026addc,install heating boiler,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2,create technical plans,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/6561f116-70de-47d8-80b8-f0e2a1d2cf11,perform feasibility study on solar heating,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/792789aa-6122-4dd7-be50-bcdb46f85725,"install heating, ventilation, air conditioning and refrigeration ducts",optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/81a2db2c-7e55-44d0-9cd9-74c25147d7cd,analyse test data,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/8a7252d1-7007-4f16-a56e-225d692cd5fe,operate climate control,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/8c474534-707f-46f3-b356-810bbfe8b693,advise on machinery malfunctions,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/a8d41cca-3bc9-4d2a-ae09-436dabe86e21,draft design specifications,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,use CAD software,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2,design prototypes,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/bbd57056-80e0-45bb-a2c1-658ed99a1251,conduct performance tests,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,design passive energy measures,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/d329b1ed-6e7a-400e-bca2-7c1936fbfbcb,advise architects,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,design ventilation network,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,design a combined heat and power system,optional,skill/competence
O,2144.1.8,2144,"heating, ventilation, air conditioning engineer",http://data.europa.eu/esco/skill/ed92cf0c-491a-401c-b2b7-febcc7cfaf3d,design hot water systems,optional,skill/competence
