pilot|technology|esco_occ_code|isco_code|occupation_title|tech_label|best_esco_label|best_esco_uri|similarity|matched_as|state|strategy
B|DPP Model|2144.1.11|2144|mechatronics engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2144.1.22|2144|tooling engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2144.1.23|2144|welding engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2521.1|2521|database administrator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2521.2|2521|database designer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2521.3|2521|database developer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2521.4|2521|database integrator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2521.5|2521|data warehouse designer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2141.3|2141|homologation engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2141.4|2141|industrial engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|2141.10|2141|process engineer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3119.2|3119|automation engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3119.8|3119|industrial engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3119.14|3119|process engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3119.15|3119|product development engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3119.16|3119|quality engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3122.3.5|3122|motor vehicle assembly supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3122.4.4|3122|electrical equipment production supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3122.4.5|3122|electronics production supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3122.4.8|3122|machine operator supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3122.4.14|3122|precision mechanics supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3115.1.4|3115|automotive engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3115.1.11|3115|mechatronics engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3115.1.12|3115|motor vehicle engine inspector|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3115.1.13|3115|motor vehicle engine tester|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|3115.1.16|3115|production engineering technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7231.4|7231|refurbishing technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7231.9|7231|vehicle maintenance supervisor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7231.10|7231|vehicle technician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.1|7223|boring machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.4|7223|computer numerical control machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.5|7223|drilling machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.6|7223|drill press operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.7|7223|fitter and tuner|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.9|7223|heat treatment furnace operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.19|7223|screw machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.20|7223|spark erosion machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.22|7223|straightening machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7223.24|7223|thread rolling machine operator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|9333.3|9333|Materials Handlers|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|9333.8|9333|warehouse worker|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|9334.1|9334|Shelf Fillers|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7212.1|7212|brazier|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7212.2|7212|solderer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7212.3|7212|welder|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7212.4|7212|welding coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7413.1.1|7413|cable jointer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7224.1|7224|Metal Polishers|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7224.2|7224|tool grinder|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7421.8|7421|vehicle electronics installer|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7412.2|7412|automotive electrician|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8212.2.2|8212|electrical cable assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8212.3.2|8212|electromechanical equipment assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8212.3.5|8212|printed circuit board assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8212.3.6|8212|semiconductor processor|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|7213.4|7213|Sheet Metal Workers|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8211.5.2|8211|motor vehicle engine assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|8211.5.3|8211|motor vehicle parts assembler|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|4322.1|4322|machinery assembly coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|4321.1|4321|inventory coordinator|Cybersecurity Awareness|||0.0||absent_external|new hire
B|DPP Model|1324.3|1324|logistics and distribution manager|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
B|DPP Model|1324.8|1324|supply chain manager|System administration, data security, operational continuity|||0.0||absent_internal|reskilling
